Angry Birds,Droid Invaders,Pie3dDemo
1231.0650423254413,1472.3480848334514,2272.8116334181113
1206.4285904663825,1430.0809379829557,2292.7680144431347
1206.4285904663825,2489.146874136345,2291.201310388457
1206.4285904663825,2423.0082563698165,1877.4643256587285
1194.110364536853,1618.516788501615,1829.7664336103755
1231.0650423254413,1357.9040103430946,2444.332557051587
1206.4285904663825,1422.0969961373726,2506.136132353434
1206.4285904663825,1511.821344282211,1796.4668836120475
1231.0650423254413,1416.1469462087646,1871.7941314200123
1178.7125821249415,1532.1320259061501,1935.703440287416
1129.439678406824,1354.6916149371264,2474.379980111591
1206.4285904663825,2053.0905157276866,2095.4856291363067
1178.7125821249415,2560.9616564535277,2238.697505263834
1206.4285904663825,1458.1908220985347,1938.0366890744654
1206.4285904663825,1456.5714984281617,1790.6760399607335
1178.7125821249415,1327.870221525465,1606.9569769353616
1129.439678406824,1358.3603338505843,2385.0504626326924
1221.8263728782943,1327.0132334431223,2139.9475072001096
1178.7125821249415,1251.8451261061243,1740.5740656359967
1221.8263728782943,1322.6799848594007,1861.8225754352966
1283.4175025259412,2225.6683685303533,2210.8885914723205
1603.0995856150562,1806.0882139146393,1903.274239628085
1226.5169468186461,1485.545734788708,1848.7903356837571
1289.2807199513811,1309.659453740168,1702.4291487449534
1047.2413328035768,2432.8028168585415,2278.5412247251816
1160.2352432306475,1655.0341367647375,1987.9861199019438
1231.0650423254413,1637.1129470965557,1988.6284295275002
1979.6822244114662,1646.670914919586,1977.4506567839142
1289.2807199513811,1265.0408757414573,1808.2435326603188
1226.5169468186461,1376.2485103138029,1928.841556607563
1389.702756963757,1287.5866161731224,2377.2089158061112
1065.1862024325446,1933.4507195700219,2524.8727771529752
1160.2352432306475,1545.775089998859,2154.399464415524
1145.2178874442493,1395.8759939527438,2027.537336428795
1124.0821272096755,1369.024220386244,1763.8715622199657
1124.0821272096755,1395.1201366825871,1931.778700150953
1134.3083942672988,1326.8713809518154,2653.860809730815
1130.2178874442493,1838.812268499033,1597.1492940802998
1164.9871954401679,1436.3990118614834,1979.4662333865112
1134.3083942672988,1305.901770438459,2259.1014391319586
1124.0821272096755,2445.870258184825,2129.1400814258777
1124.0821272096755,1458.379595521381,1615.1307226366605
1130.2178874442493,1532.5534989904718,1643.7219823455189
1164.9871954401679,1418.432393412496,2079.2833594529884
1124.0821272096755,1578.6166597059312,2079.2833594529884
1124.0821272096755,1565.738426388624,1699.881462319907
1130.2178874442493,1466.3596262300791,1626.5614816641328
1124.0821272096755,2484.762809782406,2503.548566351016
1164.9871954401679,1503.879595521381,2043.8653017169422
1130.2178874442493,1431.5578545656158,1902.0498542224552
1124.0821272096755,1512.2428173665326,1745.857145783276
1130.2178874442493,1370.133729266953,2376.3246867883636
1134.3083942672988,1509.4367853239157,2014.1579793336361
1177.4871954401679,1437.6573068080452,1856.083087806331
1142.7178874442493,1491.4919156949481,2349.7990967556675
1142.7178874442493,1506.9809894779578,2009.9234658462271
1136.5821272096755,2051.152024164873,1802.8797983340885
1136.5821272096755,1452.4605934141712,1778.0057614472084
1177.4871954401679,1355.159453740168,2452.094333915133
1136.5821272096755,1917.1585079963181,2235.1132673301977
1136.5821272096755,1498.637251428349,1982.6019975667512
1142.7178874442493,1679.0341367647375,1795.7113224668158
1126.3558601520526,1670.670914919586,1707.429050831348
1126.3558601520526,1434.4886180490007,1583.0620573777858
1177.4871954401679,1463.2459323307037,2263.612742146429
1126.3558601520526,1713.0351220311152,2243.9779981655347
1126.3558601520526,1342.7648376328164,1966.3913196912317
1136.5821272096755,1437.5408687419467,2131.063067372227
1142.7178874442493,1421.2123245988776,1707.3147174302417
1177.4871954401679,1449.845872360222,2430.9088120771116
1136.5821272096755,1390.0635044821645,2751.871158940745
1136.5821272096755,2194.9076661486824,2038.2845408893422
1131.5821272096755,1816.5091428089952,1710.8026088258687
1172.4871954401679,1661.1129470965557,1841.855991671328
2034.9459975442012,1465.1205050415576,2006.490414594155
1281.7807199513811,1480.6522027539818,2152.0513925211503
1219.0169468186461,1522.774704193112,1679.7523853985622
1219.0169468186461,1510.8272444143242,1725.2265171523716
1057.6862024325446,1522.774704193112,3208.599387780878
1102.9485794483312,1553.5324217722948,2091.017247625894
1131.5821272096755,1428.0574066652612,1616.2925405969272
1131.5821272096755,1883.8033674575258,2335.628572710978
1172.4871954401679,1375.9212935343326,1839.3820737609033
1131.5821272096755,1390.4413355097179,1574.8456454637103
1172.4871954401679,1664.8496130516355,1804.638330918342
1131.5821272096755,1944.5026357642253,1804.638330918342
1137.7178874442493,1565.114954740298,1856.990791118842
1131.5821272096755,1428.7156030146407,1795.399661471195
1172.4871954401679,1505.3062063097798,1734.1924950717605
1141.8083942672988,1359.1733291803391,2122.362919616672
1131.5821272096755,2416.2782246893753,1849.0407480298854
1135.2178874442493,1692.9815965435253,1594.6781885214143
1169.9871954401679,1468.8478978089568,1566.046179021501
1135.2178874442493,1681.0341367647375,1591.7160709738434
1169.9871954401679,1484.2784571641519,2277.4207057006242
1135.2178874442493,1415.7962308052306,1831.1780110094242
1129.0821272096755,1489.9367853239157,1849.1423334159888
1129.0821272096755,2446.146874136345,1862.190300757279
2220.7373169424063,1429.9790442337976,2337.3340743837284
1379.702756963757,1474.8216276983508,1762.757386899691
1279.2807199513811,1655.0341367647375,1760.5066236610987
1379.702756963757,1324.633729266953,1600.512367272359
1180.0990762428255,1521.1691999271434,1866.93200226531
1119.439678406824,1606.0933151706715,1522.8367698031
1135.2178874442493,1508.2909666098362,2381.0563518766116
1793.943659639808,1445.4002238468447,1889.9458162603778
1379.702756963757,1419.5991519173847,1463.2506106949434
1279.2807199513811,1953.8790684108287,1600.0676672708264
1216.5169468186461,2481.136132353434,2334.9785049913385
1180.8002898353184,1428.141611024818,1866.312268499033
1304.0466901285695,1392.8464664651265,1872.0685447211827
1224.810364536853,1399.9330176266656,1954.2865526828177
1252.5263728782943,1328.4916844036147,1937.014119544232
1261.7650423254413,1388.228983297554,1998.683568332401
1252.5263728782943,1890.500397928005,1692.4992690686547
1314.1175025259413,1468.3181957599095,1704.7707895378023
1319.9807199513812,2360.409575242406,1691.1697696417973
1420.4027569637572,1458.379595521381,1566.2268066495249
1508.272039349586,1655.0341367647375,1589.5543830973181
1006.1618542877063,1659.7184563496496,1634.8827816721998
1128.8770589791834,1312.3951998171756,1564.554783562691
2261.437316942406,1457.6400042411906,1510.555877085884
2010.3822244114663,1517.738426388624,1543.5768940360854
1257.2169468186462,1439.9076777613118,2126.7311467492673
1319.9807199513812,2240.0924248214096,2015.670027335448
1126.9446098076319,1952.3806358693485,2166.8919853444254
1160.1396784068238,1665.9077410641737,1862.699032601704
1128.8770589791834,1665.9077410641737,1694.3278035013188
1210.6871954401681,1264.7960884259746,1616.066384115063
1722.5995856150562,1348.998631178294,1498.055877085884
1346.0169468186461,1990.8532168337472,1541.3031610937085
1346.0169468186461,1664.4815965435253,2564.455667656035
1408.7807199513811,1444.5942349309516,2057.2608250549592
1238.5208113194476,1479.1037264367026,1953.1792909100511
1229.948579448331,1401.5574066652612,1858.7348663340883
1299.4871954401679,1968.3827161689549,1717.6726676453388
1722.5995856150562,1449.5713528947813,1729.50419201773
1509.202756963757,1336.5208588296382,1767.0645804247913
1346.0169468186461,1400.8480848334514,1644.7542044601544
1346.0169468186461,1378.0280000941034,1720.5464641593367
1274.4105505773828,1357.8338871072983,2494.8841730302843
1229.948579448331,2205.2158344151076,1880.8164025867698
1299.4871954401679,1685.853774674276,1790.7113224668158
1408.7807199513811,1360.9373173021677,1783.7584752481175
1509.202756963757,2462.9623947733094,2133.275468251458
1408.7807199513811,2154.4444461195826,1565.391156589464
1166.7413328035768,1838.0369797768726,1898.8623991163508
1217.6770589791834,1286.6003208249945,1947.4841488532531
2136.8404882911072,1451.9087610949703,1689.19984517735
1444.1807199513812,1414.954083306382,1984.4301712509598
1544.6027569637572,1936.300843667514,1620.3811219673998
1381.4169468186462,1386.349917879979,2463.75378402478
1220.0862024325445,1531.8781162701873,2368.0752140432955
1253.0770589791832,1394.5133141766978,2024.4513691618965
2134.582224411466,1392.0009346108536,1575.3396423326433
1544.6027569637572,1708.787074240636,1947.4841488532531
1444.1807199513812,1932.3356541652902,1757.9536935451674
1544.6027569637572,1768.8297780765497,1671.14912401773
1273.9208113194475,1809.8081078998202,2473.4892534727087
1253.0770589791832,1402.702320876614,1947.4841488532531
2172.240488291107,1320.4139584002899,1788.1760399607335
1444.1807199513812,1360.4492928553193,1707.1074387604901
1381.4169468186462,1508.1957156308165,1774.3377293024857
1544.6027569637572,2224.389303390063,1965.405338521435
1309.8105505773829,1504.6574398902667,2088.42129981002
1315.1352432306471,1554.0624414285282,2465.2365396717996
1293.9821272096756,1378.39355073587,1967.905338521435
1334.887195440168,2411.199414357557,1790.6760399607335
1231.8178874442494,1451.8216276983508,1794.7322051375115
1225.6821272096756,1795.5091428089952,2315.6721916859547
1225.6821272096756,1272.8422359097535,1914.3760742085192
1266.587195440168,1526.7688040609987,1737.8797640349128
1225.6821272096756,1403.1434298713784,1942.128314517315
1225.6821272096756,2071.3106502868022,2271.1651419920645
1231.8178874442494,1424.4677696950641,1992.9985877729234
1225.6821272096756,1377.0607800614516,1711.6982362005792
1266.587195440168,1453.8343568472287,1718.7911760371503
1235.9083942672987,1474.8145453323639,2076.0391298176546
1231.8178874442494,1367.7335106049582,1746.7588429047685
1231.8178874442494,1944.0892292956773,1829.7992367252643
1266.587195440168,1693.0341367647375,1699.9181566772156
1215.4558601520525,1693.0341367647375,1769.4567726690525
1225.6821272096756,1544.8315338248908,1818.6306733758017
1225.6821272096756,1571.1166597059312,2116.944198048147
1215.4558601520525,1496.2784571641519,1963.800843667514
1266.587195440168,1296.6290077214178,2012.699490049627
1225.6821272096756,1336.6230349566451,1913.9098911049557
1121.3558601520526,1385.3239150670615,1760.9388963712115
1121.3558601520526,2243.2158344151076,1721.27199030724
1131.5821272096755,1530.7874612122464,1742.1874646731342
1121.3558601520526,1409.744913414032,1826.1306733758017
1172.4871954401679,1420.8955507182052,2076.1023458068903
1131.5821272096755,1420.8955507182052,1866.312268499033
1137.7178874442493,1421.6044734835962,2010.8416721325802
1131.5821272096755,1386.1262427222866,1748.5177480895659
1131.5821272096755,1401.15193936835,1599.6781885214143
1172.4871954401679,1412.4292886167364,1683.435334351647
1131.5821272096755,1329.396664805988,1764.7730710300632
1131.5821272096755,1356.6077966823552,2114.217930990524
1141.8083942672988,1343.6881548324877,3186.1648162433426
1172.4871954401679,1356.4744071147518,2454.556249393693
1137.7178874442493,1352.3075674697484,2233.435728400288
1141.8083942672988,1428.345872360222,1872.992273626095
1131.5821272096755,1435.784480091802,2013.1723505670034
1131.5821272096755,1407.1509323304572,2110.4457336535534
1172.4871954401679,1425.5582130341788,2654.929973162506
1134.0821272096755,1374.4268777460634,1843.3790141743443
1134.0821272096755,1374.4268777460634,1819.4599592860693
1134.0821272096755,1366.9413355097179,2519.646667950277
1140.2178874442493,2533.8309411272444,1892.008936622927
1174.9871954401679,1590.2435616176926,2308.0956890541365
1134.0821272096755,1639.6129470965557,1925.6170899462857
1140.2178874442493,1481.2757600602474,1941.6639788860205
1134.0821272096755,1535.6166597059312,2060.771789969025
1134.0821272096755,1412.578496476227,1627.402243105808
1174.9871954401679,1471.4367853239157,1704.9291487449534
1140.2178874442493,1376.2607360706468,1604.1798516602678
1174.9871954401679,1386.086534494702,2311.33785133584
1174.9871954401679,2697.1898621552928,1868.6263819351707
1221.5169468186461,1562.7317629246172,1810.7435326603188
1284.2807199513811,1534.7879673136092,2667.782140329434
1221.5169468186461,1331.3960501133029,2228.435728400288
1114.0208113194476,2212.7158344151076,1731.2603613647027
1087.0412987446093,1406.3947641951413,2549.5735721399205
2225.7373169424063,1374.2359813604453,2025.5858734127974
1432.702756963757,1389.471180471655,1743.7665541753265
1269.5169468186461,1423.119605302599,2468.8727189670676
1332.2807199513811,1410.8480848334514,1911.0281937559926
1136.897993838893,1439.9270761435073,1911.0989322813493
1153.4485794483312,1396.9767545014902,1674.2503475720841
1222.9871954401679,1466.994297191166,1604.1798516602678
1959.9184512787313,1380.1358005114544,1654.0502579456193
1269.5169468186461,1466.994297191166,2391.7314091211265
1269.5169468186461,1410.8480848334514,2113.502081190529
1269.5169468186461,1361.5037692868095,1828.0060275803112
1233.8002898353182,1887.1943097381018,2254.733189230347
1153.4485794483312,1636.139217207162,2126.7695429909927
1771.6271318805261,1660.0341367647375,1921.5019299471614
1432.702756963757,1420.9265040125854,2227.5739787461
1520.5720393495862,1415.10691242917,1938.635111109567
1545.6775486026802,2425.146874136345,1941.6639788860205
1223.0333680579377,1471.7428173665326,1745.9311645189075
1171.8558601520526,1348.0637439655263,2401.3748806315657
1222.9871954401679,1289.4644090734532,1966.0487739576602
1645.0720393495862,1404.2884702934455,1957.1526247205259
1394.0169468186461,1457.516378095941,1868.5611202009356
1557.202756963757,1412.5487565888802,1830.6012983070311
1142.9618542877065,1437.2056964720016,2270.971490384201
1224.771990748691,2365.409575242406,1919.4943608408848
2398.237316942406,1439.4143995005925,2539.075127700578
1557.202756963757,1534.090635188392,1998.3319083685979
1456.7807199513811,1530.1171031550207,1827.2943660505264
1394.0169468186461,1472.3084801084633,1690.0139314029004
1286.5208113194476,1508.2909666098362,1563.546179021501
1245.2245248639372,1498.774704193112,2078.023742178546
2084.4184512787315,1529.5324217722948,1858.812268499033
1670.1775486026802,1368.1676674073258,1679.5073136188646
1394.0169468186461,1323.428995509486,1749.7467559532054
1456.7807199513811,1357.4492928553193,1644.6084957358926
1286.5208113194476,1897.726007450526,2408.2907288083265
1245.2245248639372,1549.2436647107268,1877.9117916244927
1347.4871954401679,1407.0910013875205,1604.9174414638687
1770.5995856150562,1423.2301742172078,1618.0820227730821
1366.316946818646,1463.9367853239157,2265.741146792728
1366.316946818646,2157.1443218266177,1998.8153514691116
1617.3720393495862,1360.9849336337081,1944.1440347045332
1258.8208113194476,1439.9471459231966,1785.4328510363794
1268.6558601520524,2321.6016740880236,2525.9821032119344
1319.7871954401678,1485.545734788708,1899.2776314525668
1617.3720393495862,1367.9426371762577,1718.5732361514022
1366.316946818646,1357.4492928553193,2148.917674008125
1617.3720393495862,1282.5239272789936,1871.4566763883392
1366.316946818646,1347.3239150670615,1666.4860755126115
1294.7105505773827,1785.635679799393,1928.7310485633204
1319.7871954401678,1606.524403664405,2524.6088520247804
2157.140488291107,1555.3930683762896,1785.5540368545014
1429.080719951381,1536.6770700768234,1709.297874170825
1366.316946818646,1325.830913129953,1622.5654697728767
1366.316946818646,1409.9292886167364,1655.099760129526
1204.9862024325448,1488.1278449525107,1688.6456492058155
1237.9770589791833,1395.1201366825871,2204.2104865694
1285.0178874442493,1607.244297649586,1905.774239628085
1278.8821272096754,1678.929056322313,1970.9680753564196
1296.5178874442493,1800.8723646541466,1645.8095238095298
1290.3821272096754,1467.4049165548909,1584.4534597252225
1290.3821272096754,1379.5086334367645,1831.068979365753
1271.974846505954,1516.6958938612938,2768.2041773418096
1290.3821272096754,1401.7436905840186,1993.5116792081062
1290.3821272096754,1411.2359300722333,1957.22051232604
1296.5178874442493,2169.0917816054052,2140.775468251458
1290.3821272096754,1772.198461185056,2003.9057570549594
1290.3821272096754,1535.7699348213328,1840.965879075885
1296.5178874442493,1429.3950986739962,2001.1758269771426
1290.3821272096754,1360.6676674073258,1941.6639788860205
1261.748579448331,1698.8063087895223,1494.3499128801284
1290.3821272096754,1428.8990118614834,2095.6453867451855
1300.6083942672985,1346.1258632955853,2095.6453867451855
1296.5178874442493,1397.1509323304572,1808.135679799393
1296.5178874442493,1375.3955507182052,1732.6055169043009
1296.5178874442493,1381.9767545014902,1704.9291487449534
1290.3821272096754,1375.3955507182052,1708.3716181251175
1261.748579448331,1375.3955507182052,2441.533144511207
1337.7178874442493,1414.7008090858842,2008.8738281837275
1331.5821272096755,1384.8794118613096,1850.7504385769962
1331.5821272096755,1414.7008090858842,1709.929050831348
1337.7178874442493,1332.0281031871375,1851.022487975213
1321.3558601520524,2382.7782246893753,2114.4593693028455
1321.3558601520524,1354.3559632492147,2478.4892534727087
1331.5821272096755,1336.8674676928938,2329.5317307550463
1290.6770589791834,1406.1911503628064,2088.6557446125353
1321.3558601520524,1972.5778454829872,2089.6255120681635
1337.7178874442493,1416.2768098255115,2020.4950431599748
1331.5821272096755,1326.0977503703843,2469.6293648196342
1331.5821272096755,2111.854482711466,1738.0439748881245
2209.8404882911072,1561.301632533757,1763.2732246772157
2059.207432772543,1358.1376572206575,1673.8982491726497
1419.0169468186461,1381.086534494702,2289.073436760846
1419.0169468186461,1829.0407480298854,1763.8174500798493
1275.2804652652658,1539.1770700768234,1521.0402157724257
1321.9396784068238,1348.783447245199,3069.409760829902
1270.2245248639372,1412.4292886167364,2230.935728400288
1357.887195440168,1312.159453740168,1883.66542240889
1906.5271318805262,2235.4912775456582,1539.8215588573244
1467.1807199513812,1583.7506451477332,2015.227979961054
1404.4169468186462,1488.045734788708,1860.2739511081757
1404.4169468186462,1588.571869549159,1973.615783574884
1296.9208113194475,1269.8747791408314,1835.0428873115336
1306.7558601520525,1375.1358005114544,1841.0661088006823
1357.887195440168,1345.173657279234,2314.6217135716756
1780.999585615056,1380.8181490487755,1986.2021029594518
1404.4169468186462,1304.659453740168,1780.1295926529785
1467.1807199513812,1303.9501912836336,1577.8470573118195
1404.4169468186462,2261.573436760846,1557.707643698893
1332.8105505773829,1400.7202106886143,2310.8994106723694
2408.6373169424064,1313.5227832525497,2174.143529109634
1404.4169468186462,1352.4492928553193,2011.490414594155
1467.1807199513812,2189.8025857062585,1860.3246634459592
1404.4169468186462,1650.0341367647375,2021.1075870187124
1243.0862024325445,1449.8808405026716,1521.696949728429
1255.624524863937,1415.8596262300791,2726.8669414385054
1324.7871954401678,1373.586534494702,1652.1398265559758
2124.482224411466,1264.9894871953004,2435.0446367351524
1534.502756963757,1354.8387848110767,1967.463193341482
1371.316946818646,2041.590709578731,1808.8170271562324
1622.3720393495862,1641.670914919586,1429.1962492259165
1299.7105505773827,1942.892688960884,1665.049269299147
1242.9770589791833,1500.1957156308165,2743.1034391358726
1290.0178874442493,1338.0448499267711,1921.0297316517358
2124.482224411466,1448.1982794994783,1995.796905394773
1534.502756963757,1416.0522263656208,1802.8797983340885
1647.4775486026801,1493.9001546140291,1679.9498933401358
1747.8995856150561,2109.354482711466,2475.9892534727087
1263.8208113194476,1860.0677435708849,1691.69984517735
1242.9770589791833,1426.206937033581,1685.7125192029146
1324.7871954401678,1520.238426388624,2395.453511729235
1747.8995856150561,1467.3084801084633,2042.2452776845514
1434.080719951381,1511.821344282211,1935.4011151761931
1534.502756963757,1608.980963604666,1622.7551541617268
1534.502756963757,1442.8478978089568,1595.7216092053754
1298.6105505773828,1646.670914919586,1679.0639309770957
1288.9178874442493,1242.3213730122354,2687.5240935458382
2374.437316942406,1463.9367853239157,2563.4400267057913
1533.4027569637572,1453.1982794994783,2158.762856444867
1370.2169468186462,1409.3820993185254,1657.8063793127278
1621.272039349586,1937.5412263930712,1639.4668739835447
1237.5979938388928,2358.8092455242586,2580.5017359502767
1254.148579448331,1806.8081078998202,1882.5687803952621
1323.687195440168,1555.7530153688801,1678.7715950983466
1272.5558601520524,1381.5306198732192,1757.6317708680635
1288.9178874442493,1371.7533867788766,2352.1781846014132
1323.687195440168,1343.7178850477324,1982.8328394139812
1272.5558601520524,1321.8713809518154,1678.932743954227
1282.7821272096755,2000.6520241648732,1629.0611523780196
1288.9178874442493,1550.3930683762896,1580.5587583653275
1282.7821272096755,1703.787074240636,1623.4245442384129
1254.148579448331,1499.2617330881744,1748.203295413123
1282.7821272096755,1263.7543855096756,1644.7267653909564
1272.5558601520524,1339.133875871808,1608.77071236676
1300.187195440168,1376.9855714327468,1620.3053467879795
1509.9027569637572,1833.812268499033,1672.4209561382502
1346.7169468186462,1414.3472983103875,1645.9199858889845
1409.4807199513812,1373.4411152310931,2575.7851583576667
1167.441332803577,1364.396752634107,1730.3255598003536
1197.9245248639372,1615.3121720435208,1874.5865501646706
1269.5083942672986,1387.567428380819,1859.69511804175
1300.187195440168,1393.624569082825,1836.0070889787414
1259.2821272096755,2251.347169703223,1653.1918035913393
1265.4178874442493,1368.2911809954242,2937.6097237124027
1300.187195440168,1346.283447245199,2486.9908209312284
1848.8271318805262,1371.744913414032,2048.284540889342
1346.7169468186462,1414.8771993880803,1891.53231064905
1723.299585615056,1403.3480848334514,1781.8600740467796
1346.7169468186462,1339.0208588296382,2273.612742146429
1185.3862024325447,1378.4411152310931,1838.6151519835228
1218.3770589791832,2133.2494022690416,1631.0389926994455
1300.187195440168,1482.531201960376,1895.9771366325085
1848.8271318805262,1478.0611939093724,2041.7811915766433
1346.7169468186462,1487.9264247246351,2486.9908209312284
1325.4169468186462,1375.3456152589129,1893.067758084367
1576.472039349586,1898.6814115741033,1619.3824438672657
1164.0862024325447,1557.1296041920696,1910.457275387218
1237.9821272096756,1309.659453740168,1524.1042762848087
1278.887195440168,1668.4077410641737,1778.182159353826
1388.1807199513812,1492.428359604464,2787.816791142001
1325.4169468186462,1521.1691999271434,2358.6981029089384
1601.57754860268,2360.409575242406,1922.4732467679196
1164.0862024325447,1394.4894627427088,1635.6532547818533
1156.1719907486909,2179.942075898435,1947.744727678129
1278.887195440168,2346.5765568413412,2502.2614067661366
2078.582224411466,1936.5245845624725,1777.731347368018
1388.1807199513812,1311.0281633287693,1795.712812322036
1325.4169468186462,1451.989325545128,2202.5623980231576
1325.4169468186462,1426.913867986145,1818.8170271562324
1164.0862024325447,1532.1320259061501,1940.8814548052708
1209.3485794483308,1422.1206760981584,1738.5517044385601
1278.887195440168,1937.1526247205259,1715.1554158025765
1827.5271318805262,1772.198461185056,1715.1554158025765
1383.9169468186462,1732.771843915056,1708.3716181251175
1760.499585615056,1521.2560764494074,2346.0031997811825
1383.9169468186462,1564.0483038558746,2614.3821529159927
1222.5862024325445,1770.5826327037857,2540.3458889312287
1255.5770589791832,2006.3719181500542,2097.718268860077
1337.387195440168,1482.6190059505773,2005.5779484810291
1886.0271318805262,1441.552013473849,1980.906028238879
1383.9169468186462,1493.9001546140291,1967.3050083428736
1383.9169468186462,1319.3713809518154,2663.1082634398786
1446.6807199513812,1549.6296041920696,2239.1896484698277
1276.4208113194475,2552.4733854926403,2073.278533846227
1302.6178874442494,1924.8356541652902,1835.17147090924
2388.1373169424064,1332.7727438907152,1830.9772374124402
1383.9169468186462,1391.7884702934455,1892.7349064959963
1383.9169468186462,1318.734074294202,2555.6164747661364
1446.6807199513812,2059.5096265106117,1881.6270857075403
1132.8618542877061,1311.2648376328164,2057.5609434268295
1255.5770589791832,1910.5366890744654,2522.1003549169177
1337.387195440168,1845.998401026084,2152.7741765181045
1883.5271318805262,1611.016788501615,1946.615489009664
1632.472039349586,1423.3806658078352,2792.6702305164067
1381.4169468186462,1432.5418657663402,2206.8215183414377
1381.4169468186462,1449.0023619311146,2251.8090879347856
1273.9208113194475,1824.4357600789951,1886.3521486226755
1253.0770589791832,1811.8820737609033,1677.535226229351
1334.887195440168,2124.399464415524,1699.7369594522777
1293.9821272096756,1740.7332651642673,2383.5399472987324
1300.1178874442494,1677.9694920315324,2012.8902967607166
1293.9821272096756,1489.3228545995505,1996.9316477351265
1334.887195440168,1417.5335657679161,1796.0815851523714
1300.1178874442494,1338.5488410528571,2480.015523583315
1293.9821272096756,1633.939740653054,2136.3280084726703
1293.9821272096756,1744.109031334002,1841.6250784550557
1334.887195440168,1661.9815965435253,2148.275468251458
1293.9821272096756,1461.7428173665326,1867.2302326980362
1293.9821272096756,1347.6217117885567,1751.2665541753265
1334.887195440168,1318.8960501133029,1770.4536935451674
1293.9821272096756,1392.99078876585,1922.7573186739266
1169.4821272096756,1965.8827161689549,2283.9873443789857
1210.387195440168,2410.2529401031147,2135.775468251458
1759.0271318805262,1757.6404933620256,2010.8532168337472
1319.6807199513812,1767.198461185056,2194.3813960380767
1256.9169468186462,1626.139217207162,1766.4922374025823
1256.9169468186462,1431.8950986739962,1882.0469507713224
1149.4208113194477,1961.9454142507138,1729.8949930196443
1175.6178874442494,2057.052130827942,2246.3290804993444
1169.4821272096756,1977.2266067278488,1936.6403321358084
1169.4821272096756,1356.1460264313926,1771.095899301834
1210.387195440168,1408.6469462087646,2183.5653073666094
1169.4821272096756,1436.059799809776,1839.8777922559648
1169.4821272096756,1419.133712484145,1871.4566763883392
1175.6178874442494,1412.9745995193805,2222.8462423884566
1169.4821272096756,1898.5892292956773,1900.774239628085
1169.4821272096756,1698.9082138135252,1824.7943660505264
1210.387195440168,1381.605259558845,1680.8735398607837
1175.6178874442494,2298.7038916761117,1668.6850295337208
1169.4821272096756,1428.8990118614834,2046.1045582801194
1135.2178874442493,1428.8990118614834,1716.0131847423754
1169.9871954401679,1529.1770700768234,1565.775089998859
1135.2178874442493,1335.173657279234,1680.2523761310574
1135.2178874442493,1370.8181490487755,2292.70919699542
1135.2178874442493,1369.3579304562018,1830.0498207753308
1129.0821272096755,2018.6045582801194,1734.2245244224862
1169.9871954401679,1647.6749735014068,1699.9181566772156
1135.2178874442493,1508.7245359615772,1734.6874646731342
1129.0821272096755,1599.024403664405,1879.4857413758016
1129.0821272096755,1271.840115204568,1711.7240558441194
1135.2178874442493,1347.1832663962082,1953.0261107402046
1169.9871954401679,1398.3480848334514,1633.692080616234
1129.0821272096755,1398.3480848334514,1490.59574147493
1135.2178874442493,1377.8955507182052,2189.4336124716074
1129.0821272096755,1379.9073209806022,2435.573609073593
1129.0821272096755,1410.619605302599,2029.2053307635244
1139.3083942672988,1304.659453740168,1629.6831960203465
1169.9871954401679,2164.0917816054052,1614.732012619941
1135.2178874442493,1351.1892051186462,1512.0538153007801
1137.7178874442493,1602.244297649586,1535.8469517959015
1121.3558601520526,1602.244297649586,1523.1811147355572
1121.3558601520526,1595.109310989407,1559.0946437658465
1172.4871954401679,1591.5979489881602,1601.0324276290376
1131.5821272096755,1668.0764065299838,1549.588755713402
1121.3558601520526,2224.758875353403,1560.1273593985452
1172.4871954401679,2541.140367091575,1571.4275915897022
1137.7178874442493,1727.771843915056,1539.7621493838533
1121.3558601520526,1927.3356541652902,1570.2117739648615
1137.7178874442493,1358.4849336337081,1497.9309736820007
1172.4871954401679,2146.1623606737894,1541.5589421427326
1131.5821272096755,1513.7245359615772,1547.1471839870585
1972.1822244114662,1768.8189059187207,1568.2292164562293
1219.0169468186461,2200.067412223612,1514.6777059266676
1595.5995856150562,1455.879595521381,1942.6969455123178
1219.0169468186461,1885.6680396274958,1410.465440476301
1111.5208113194476,1440.3478978089568,1505.1504213893259
1152.7352432306475,1350.1217117885567,1569.4117914747237
1121.3558601520526,1299.0976224351432,1611.7804409216933
1135.2178874442493,1366.896752634107,1571.6467235364323
1129.0821272096755,1324.3713809518154,1583.3800731994543
1129.0821272096755,1863.4573569897095,1606.0257183883987
1169.9871954401679,1583.571869549159,1570.0213087068553
1135.2178874442493,1506.7232639904018,1583.6899612068078
1135.2178874442493,1604.024403664405,1597.5004661980672
1139.3083942672988,1405.1410495909377,1527.9962007431097
1169.9871954401679,1775.6656635344245,1573.1538061418312
1129.0821272096755,1162.3714114816453,1582.9554095186227
1135.2178874442493,2514.6940665149277,1511.9094246424931
1169.9871954401679,1478.045734788708,1535.6811147355572
1129.0821272096755,1428.8990118614834,1576.157068941429
1135.2178874442493,1631.748458248799,1555.2326164736494
1129.0821272096755,1287.6461669410712,1544.1675660452204
1169.9871954401679,1309.044224624827,1541.563963973697
1135.2178874442493,1322.2267860892396,1624.8326598201945
1129.0821272096755,1292.0340759519102,1589.2992746980956
1129.0821272096755,1271.581541836664,1565.4402605044772
1169.9871954401679,2177.263300299861,1559.971802147067
